title,year,month,url,keyword
Could You Go a Year Without a Smartphone?,2019,01,https://www.nytimes.com/2019/01/08/learning/could-you-go-a-year-without-a-smartphone.html,
No More Brace Face? Teens Increasingly Use Clear Aligners,2019,01,https://www.nytimes.com/2019/01/08/well/family/no-more-brace-face-teens-increasingly-use-clear-aligners.html,"Teeth and Dentistry, Teenagers and Adolescence, 3M Company, Align Technology Inc, American Association of Orthodontists"
Poetry to Tap Into Women�s Spiritual Sides,2019,01,https://www.nytimes.com/2019/01/08/books/review/poetry-women-spirituality.html,Books and Literature
How Cities Make Money by Fining the Poor,2019,01,https://www.nytimes.com/2019/01/08/magazine/cities-fine-poor-jail.html,"Fines (Penalties), Courts and the Judiciary, Local Government, Poverty, Prisons and Prisoners, Southern States (US), Mississippi"
New & Noteworthy,2019,01,https://www.nytimes.com/2019/01/08/books/review/new-noteworthy-sydney-ember.html,Books and Literature
How to Make a Millennial Feel Cozy in Just One Beverage,2019,01,https://www.nytimes.com/2019/01/08/style/millennial-marketing-wellness-recess.html,"Millennial Generation, ADVERTISING AND MARKETING, Cannabis Foods and Products, Design, Beverages, your-feed-selfcare"
Democrats Took Control of Albany. Here Are 5 Issues That Will Test Their Leadership.,2019,01,https://www.nytimes.com/2019/01/08/nyregion/democrats-albany-cuomo-legislature.html,"State Legislatures, Law and Legislation, Campaign Finance, Budgets and Budgeting, Cuomo, Andrew M, Heastie, Carl E, Stewart-Cousins, Andrea, New York State"
Athletic Bilbao Is Flush With Cash and Facing Relegation,2019,01,https://www.nytimes.com/2019/01/08/sports/soccer/athletic-bilbao-relegation.html,"Soccer, UEFA Champions League (Soccer), Athletic Bilbao (Soccer Team), Bayern Munich (Soccer Team), Bilbao (Spain), Basque Region (Spain), Spain"
The Limits to Democratic Actions Against Trump,2019,01,https://www.nytimes.com/2019/01/08/us/politics/factcheck-democrats-trump-impeachment-mueller-jail.html,"United States Politics and Government, Ethics and Official Misconduct, Democratic Party, Impeachment, House of Representatives, Trump, Donald J, Pelosi, Nancy"
U.S. Carbon Emissions Surged in 2018 Even as Coal Plants Closed,2019,01,https://www.nytimes.com/2019/01/08/climate/greenhouse-gas-emissions-increase.html,"Global Warming, Environment, Greenhouse Gas Emissions, Carbon Dioxide, Coal, Natural Gas, Trump, Donald J, United States Politics and Government, Rhodium Group LLC"
Why Do We Obsess Over What�s �Relatable�?,2019,01,https://www.nytimes.com/2019/01/08/magazine/the-scourge-of-relatable-in-art-and-politics.html,"Art, Television, Social Media, BuzzFeed Inc, Peretti, Jonah H"
"Three Sisters, an Island and an Apocalyptic Tale of Survival",2019,01,https://www.nytimes.com/2019/01/08/books/review/water-cure-sophie-mackintosh.html,"Books and Literature, The Water Cure (Book), Mackintosh, Sophie"
Rebooting the Bathroom,2019,01,https://www.nytimes.com/2019/01/08/realestate/rebooting-the-bathroom.html,"Real Estate and Housing (Residential), Home Repairs and Improvements, Bathrooms and Toilets, Brick and Tile"
"German Man Confesses to Hacking Politicians� Data, Officials Say",2019,01,https://www.nytimes.com/2019/01/08/world/europe/germany-hacking-arrest.html,"Cyberattacks and Hackers, Germany, Politics and Government, Computers and the Internet, Alternative for Germany"
"Donald Trump, Gavin Newsom, Clemson: Your Tuesday Briefing",2019,01,https://www.nytimes.com/2019/01/08/briefing/donald-trump-gavin-newsom-clemson.html,
It Takes a Mosquito to Fight a Mosquito,2019,01,https://www.nytimes.com/2019/01/08/opinion/mosquito-fighting-tropical-disease.html,"Zika Virus, Mosquitoes, Dengue Fever, Chikungunya Virus, Reproduction (Biological), Malaria, Michigan State University, Monash University, Sun Yat-sen University, O'Neill, Scott L, Xi Xiaoxing (1957- ), Australia, Brazil, China, Colombia, Guangzhou (China), Sri Lanka, Great Barrier Reef (Australia), Vietnam, Rio de Janeiro (Brazil), Medellin (Colombia)"
Two Women Enter a Temple. A Country Erupts.,2019,01,https://www.nytimes.com/2019/01/08/opinion/india-women-sabarimala-temple.html,"Discrimination, Caste Systems, Women and Girls, Hinduism, Religion and Belief, Bharatiya Janata Party, Communist Party of India (Marxist), Supreme Court of India, India, Kerala (India), Sabarimala (India)"
Is There a Crisis at the Border?,2019,01,https://www.nytimes.com/2019/01/08/podcasts/the-daily/trump-border-wall.html,"Trump, Donald J, Illegal Immigration, Asylum, Right of, Immigration Detention, Immigration and Emigration, Border Barriers, Shutdowns (Institutional)"
N.Y. Today: The Democrats� Long Albany Wish List,2019,01,https://www.nytimes.com/2019/01/08/nyregion/newyorktoday/new-york-news-democrats-lawmakers-albany.html,"New York City, State Legislatures, Christmas Trees, Politics and Government, ACTORS EQUITY ASSN, Cuomo, Andrew M, Clinton, Hillary Rodham"
What�s Next for Fleeing Saudi Woman?,2019,01,https://www.nytimes.com/2019/01/08/world/asia/thailand-saudi-arabia-rahaf-mohammed-alqunun.html,"Saudi Arabia, Alqunun, Rahaf Mohammed, Thailand, Bangkok (Thailand), Refugees and Displaced Persons, Asylum, Right of"
U.S. Downgraded E.U.�s Diplomatic Status (but Didn�t Say Anything),2019,01,https://www.nytimes.com/2019/01/08/world/europe/eu-us-diplomatic-status.html,"United States International Relations, European Union, Pompeo, Mike, Trump, Donald J, Europe, United States"
Myanmar Vows to �Crush� Insurgents Who Attacked Police Stations,2019,01,https://www.nytimes.com/2019/01/08/world/asia/myanmar-insurgent-attack-rakhine-rohingya.html,"Defense and Military Forces, Myanmar, Rohingya (Ethnic Group), Arakan Rohingya Salvation Army, National League for Democracy (Myanmar), Politics and Government, Attacks on Police, Rakhine (Ethnic Group)"
"With Kim�s Visit, China Shows U.S. It Has Leverage on Trade",2019,01,https://www.nytimes.com/2019/01/08/business/china-north-korea-kim-trade.html,"China, North Korea, Kim Jong-un, Xi Jinping, International Trade and World Market, Economic Conditions and Trends, Trump, Donald J, United States International Relations, Embargoes and Sanctions"
DealBook Briefing: A Model to Alleviate Student Debt Gains Traction,2019,01,https://www.nytimes.com/2019/01/08/business/dealbook/student-debt-lambda-school.html,"Politics and Government, Labor and Jobs, Stocks and Bonds, Careers and Professions, Venture Capital, Student Loans"
Lin-Manuel Miranda and Friends Purchase Drama Book Shop,2019,01,https://www.nytimes.com/2019/01/08/theater/lin-manuel-miranda-hamilton-drama-book-shop.html,"Theater, Drama Book Shop (Manhattan, NY), Miranda, Lin-Manuel, Book Trade and Publishing, Nederlander Organization, Seller, Jeffrey, Kail, Thomas, Hamilton (Play), In the Heights (Play), your-feed-onlyinnewyork"
"Man With Hammer Attacks Schoolchildren in Beijing, Injuring 20",2019,01,https://www.nytimes.com/2019/01/08/world/asia/china-school-hammer-attack.html,"Beijing (China), China, School Shootings and Armed Attacks"
"Weekly News Quiz for Students: Government Shutdown, Golden Globes, Space Exploration",2019,01,https://www.nytimes.com/interactive/2019/01/08/learning/08Weekly-News-Quiz-for-Students.html,
Clemson�s Gutsy Call at Quarterback Brings Another Championship,2019,01,https://www.nytimes.com/2019/01/08/sports/clemson-trevor-lawrence-dabo-swinney.html,"Football (College), College Football Playoff National Championship, Clemson University, Swinney, Dabo (1969- ), University of Alabama, Lawrence, Trevor (1999- )"
Commercial Real Estate Transactions,2019,01,https://www.nytimes.com/2019/01/08/realestate/commercial/new-york-commercial-real-estate.html,"Real Estate and Housing (Residential), Real Estate (Commercial), New York City"
"Carlos Ghosn, Emerging in Public, Lays Out His Defense",2019,01,https://www.nytimes.com/2019/01/08/business/carlos-ghosn-nissan-defense.html,"Ghosn, Carlos, Nissan Motor Co, Japan, Renault SA, Mitsubishi Motor Corp, Executive Compensation, Ethics and Official Misconduct, Securities and Commodities Violations"
Trump�s Overhyped Speech,2019,01,https://www.nytimes.com/2019/01/08/opinion/trump-address-border-wall-shutdown.html,"Redistricting and Reapportionment, Supreme Court (US), States (US), United States Politics and Government, Referendums, Democratic Party, Republican Party, House of Representatives, Elections, House of Representatives, Maryland, North Carolina, Speeches and Statements, Shutdowns (Institutional), Border Barriers, Immigration and Emigration, Trump, Donald J"
How PG&E Lobbied for Wildfire Protection,2019,01,https://www.nytimes.com/2019/01/08/us/california-today-pge-wildfire-protection.html,
"How Clemson Won the National Championship, Drive by Drive",2019,01,https://www.nytimes.com/2019/01/08/sports/clemson-national-championship.html,"Football (College), Clemson University, University of Alabama"
May I Cut My Daughter Out of My Life?,2019,01,https://www.nytimes.com/2019/01/08/magazine/may-i-cut-my-daughter-out-of-my-life.html,"Parenting, Ethics (Personal)"
Judge John Hodgman on Giving Fake Names to Sweatshirts,2019,01,https://www.nytimes.com/2019/01/08/magazine/judge-john-hodgman-on-giving-fake-names-to-sweatshirts.html,"Jones, Tommy Lee, Comedy and Humor"
Turkish President Snubs Bolton Over Comments That Turkey Must Protect Kurds,2019,01,https://www.nytimes.com/2019/01/08/world/middleeast/erdogan-bolton-turkey-syria-kurds.html,"Turkey, Erdogan, Recep Tayyip, Bolton, John R, United States International Relations, Defense and Military Forces, United States Defense and Military Forces, Kurds, Islamic State in Iraq and Syria (ISIS), Kurdistan Workers' Party, People's Protection Units (YPG), Syrian Democratic Forces, Syria"
Far-Right Lawmaker in Germany Is Severely Beaten in Street Attack,2019,01,https://www.nytimes.com/2019/01/08/world/europe/germany-frank-magnitz-attack.html,"Magnitz, Frank, Alternative for Germany, Assaults, Germany"
Some Workers Need Jobs as Much as Builders Need Workers. Cities Connect Them.,2019,01,https://www.nytimes.com/2019/01/08/business/construction-labor-job-training.html,"Labor and Jobs, Area Planning and Renewal, Hiring and Promotion, Vocational Training, Real Estate (Commercial)"
China Offers Trump a Trade Peace Deal. It May Not Be Enough.,2019,01,https://www.nytimes.com/2019/01/08/business/china-trump-trade.html,"China, Trump, Donald J, International Trade and World Market, United States International Relations, Economic Conditions and Trends, United States Economy, Customs (Tariff)"
Stocks Rise as Investors See Signs of Progress in Trade Talks,2019,01,https://www.nytimes.com/2019/01/08/business/stock-market-trade-talks.html,"Stocks and Bonds, Standard & Poor's 500-Stock Index, International Trade and World Market"
"Veselnitskaya, Russian in Trump Tower Meeting, Is Charged in Case That Shows Kremlin Ties",2019,01,https://www.nytimes.com/2019/01/08/nyregion/trump-tower-natalya-veselnitskaya-indictment.html,"Veselnitskaya, Natalia, Russia, Russian Interference in 2016 US Elections and Ties to Trump Associates, Money Laundering, Justice Department, Trump Tower (Manhattan, NY)"
De Blasio Unveils Health Care Plan for Undocumented and Low-Income New Yorkers,2019,01,https://www.nytimes.com/2019/01/08/nyregion/de-blasio-health-care-plan.html,"Health Insurance and Managed Care, Illegal Immigration, New York City, Politics and Government, New York City Health and Hospitals Corp, de Blasio, Bill, Poverty"
"From Paralysis to Motherhood, She Never Gave Up",2019,01,https://www.nytimes.com/2019/01/08/neediest-cases/paralysis-to-motherhood.html,"New York Times Neediest Cases Fund, Catholic Charities Archdiocese of New York"
210-Foot Fatberg Blocks Sewers of English Seaside Town,2019,01,https://www.nytimes.com/2019/01/08/world/europe/uk-fatberg-sidmouth.html,"Sewers and Sewage, Waste Materials and Disposal, Sidmouth (England)"
"Schumer and Pelosi, Responding to Trump�s Speech, Call to Reopen Government",2019,01,https://www.nytimes.com/2019/01/08/us/politics/democratic-response-trump-address.html,"Speeches and Statements, United States Politics and Government, Pelosi, Nancy, Schumer, Charles E, Trump, Donald J"
"Far-Right, Anti-immigrant Vox Party Gains a Toehold in Spain",2019,01,https://www.nytimes.com/2019/01/08/world/europe/spain-vox-party.html,"Politics and Government, Immigration and Emigration, Secession and Independence Movements, Popular Party (Spain), Bannon, Stephen K, ANDALUSIA (SPAIN), Catalonia (Spain), Spain"
Tiny Love Stories: �You Can�t Escape Heartbreak or Capitalism�,2019,01,https://www.nytimes.com/2019/01/08/style/tiny-modern-love-stories.html,"Love (Emotion), Modern Love (Times Column), Dating and Relationships"
How to Sweat-Proof Your Wedding Day,2019,01,https://www.nytimes.com/2019/01/08/fashion/weddings/how-to-sweat-proof-your-wedding-day-and-stay-dry.html,"Sweating, Skin, Marriages, your-feed-selfcare"
"In His First Supreme Court Opinion, Justice Brett Kavanaugh Favors Arbitration",2019,01,https://www.nytimes.com/2019/01/08/us/politics/supreme-court-brett-kavanaugh-opinion.html,"Supreme Court (US), Kavanaugh, Brett M, ARBITRATION, CONCILIATION AND MEDIATION, Decisions and Verdicts, Suits and Litigation (Civil), Henry Schein Inc"
Catching Up With One of the �Old Gang� That Reinvented Dance,2019,01,https://www.nytimes.com/2019/01/08/arts/dance/aileen-passloff-interview.html,"Dancing, Passloff, Aileen, Bennington College, Judson Dance Theater, Ninety-Second Street Y, Aviles, Arthur, Greenwich Village (Manhattan, NY)"
"In Bosnia, a Father�s Grief Swells Into an Antigovernment Movement",2019,01,https://www.nytimes.com/2019/01/08/world/europe/bosnia-davor-dragicevic-milorad-dodik.html,"Bosnia and Herzegovina, Dragicevic, Davor, Dragicevic, David (d 2018), Demonstrations, Protests and Riots, Murders, Attempted Murders and Homicides, Missing Persons, Politics and Government, Dodik, Milorad"
"Giant Fungus Is Older, Bigger and Rarely Mutates",2019,01,https://www.nytimes.com/2019/01/08/science/fungus-michigan-mutation.html,"Fungi, Parasites, Proceedings of the Royal Society B (Journal)"
Trump Invites TV Representatives to Lunch Ahead of His Prime-Time Speech,2019,01,https://www.nytimes.com/2019/01/08/us/politics/trump-network-lunch-tv.html,"Shutdowns (Institutional), Television, Immigration and Emigration, Sanders, Sarah Huckabee, Trump, Donald J, Border Barriers"
Bye to �Real Housewife� Hair,2019,01,https://www.nytimes.com/2019/01/08/style/should-i-cut-my-hair.html,"Hair, Women and Girls, Nineteen Hundred Twenties, Golden Globes (Awards)"
There�s a New Gyro in Town,2019,01,https://www.nytimes.com/slideshow/2019/01/08/dining/bang-bar-nyc.html,"Restaurants, Bang Bar (Manhattan, NY, Restaurant), Time Warner Center (Manhattan, NY), Chang, David (Chef)"
Why Does This Fancy Shopping Mall Smell Like Street Meat?,2019,01,https://www.nytimes.com/2019/01/08/dining/momofuku-bang-bar-review.html,"Restaurants, Bang Bar (Manhattan, NY, Restaurant), Columbus Circle (Manhattan, NY), Time Warner Center (Manhattan, NY), Chang, David (Chef)"
